FID,VolcanoNumber,VolcanoName,ExplosivityIndexMax,StartDate,StartDateYear,StartDateMonth,StartDateDay,EndDate,EndDateYear,EndDateMonth,EndDateDay,ContinuingEruption,LatitudeDecimal,LongitudeDecimal,GeoLocation,Activity_ID
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a9,241100,Ruapehu,1,19721022,1972,10,22,19730110,1973,1,10,FALSE,-39.28,175.57,"175.57,-39.28",14639
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a8,241100,Ruapehu,1,19731031,1973,10,31,19741025,1974,10,25,FALSE,-39.28,175.57,"175.57,-39.28",14640
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a7,241100,Ruapehu,2,19750424,1975,4,24,19750427,1975,4,27,FALSE,-39.28,175.57,"175.57,-39.28",14641
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a6,241100,Ruapehu,1,19751017,1975,10,17,19751017,1975,10,17,FALSE,-39.28,175.57,"175.57,-39.28",14642
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a5,241100,Ruapehu,1,19760306,1976,3,6,19760306,1976,3,6,FALSE,-39.28,175.57,"175.57,-39.28",14643
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a4,241100,Ruapehu,1,19660404,1966,4,4,19660927,1966,9,27,FALSE,-39.28,175.57,"175.57,-39.28",14633
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a3,241100,Ruapehu,1,19670722,1967,7,22,19671004,1967,10,4,FALSE,-39.28,175.57,"175.57,-39.28",14634
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a2,241100,Ruapehu,2,19680406,1968,4,6,19680610,1968,6,10,FALSE,-39.28,175.57,"175.57,-39.28",14635
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a1,241100,Ruapehu,2,19690622,1969,6,22,19690623,1969,6,23,FALSE,-39.28,175.57,"175.57,-39.28",14636
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-51a0,241100,Ruapehu,1,19700916,1970,9,16,19700917,1970,9,17,FALSE,-39.28,175.57,"175.57,-39.28",14637
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-519f,241130,Rumble III,0,19580709,1958,7,9,19620702,1962,7,2,FALSE,-35.745,178.478,"178.478,-35.745",14671
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-519e,241130,Rumble III,0,19630116,1963,1,16,19661216,1966,12,16,FALSE,-35.745,178.478,"178.478,-35.745",14672
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-519d,241130,Rumble III,0,19700702,1970,7,2,,,,,FALSE,-35.745,178.478,"178.478,-35.745",14673
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-519c,241130,Rumble III,0,19731015,1973,10,15,19731017,1973,10,17,FALSE,-35.745,178.478,"178.478,-35.745",14674
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-519b,241130,Rumble III,0,19860615,1986,6,15,19860805,1986,8,5,FALSE,-35.745,178.478,"178.478,-35.745",14675
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-519a,241130,Rumble III,0,20080702,2008,7,2,,,,,FALSE,-35.745,178.478,"178.478,-35.745",14676
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5199,242030,Raoul Island,2,19641119,1964,11,19,19650425,1965,4,25,FALSE,-29.27,-177.92,"-177.92,-29.27",14700
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5198,242030,Raoul Island,1,20060317,2006,3,17,20060317,2006,3,17,FALSE,-29.27,-177.92,"-177.92,-29.27",14702
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5197,242050,Monowai,0,19770416,1977,4,16,19770416,1977,4,16,FALSE,-25.887,-177.188,"-177.188,-25.887",14704
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5196,242050,Monowai,0,19771017,1977,10,17,19771027,1977,10,27,FALSE,-25.887,-177.188,"-177.188,-25.887",14705
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5195,242050,Monowai,0,19780216,1978,2,16,19780716,1978,7,16,FALSE,-25.887,-177.188,"-177.188,-25.887",14706
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5194,242050,Monowai,1,19790216,1979,2,16,19790419,1979,4,19,FALSE,-25.887,-177.188,"-177.188,-25.887",14707
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5193,242050,Monowai,0,19800116,1980,1,16,19800116,1980,1,16,FALSE,-25.887,-177.188,"-177.188,-25.887",14708
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5192,242050,Monowai,0,19820516,1982,5,16,19820516,1982,5,16,FALSE,-25.887,-177.188,"-177.188,-25.887",14709
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5191,242050,Monowai,0,20061212,2006,12,12,20071104,2007,11,4,FALSE,-25.887,-177.188,"-177.188,-25.887",14722
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5190,242050,Monowai,0,20080208,2008,2,8,20080208,2008,2,8,FALSE,-25.887,-177.188,"-177.188,-25.887",14723
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-518f,242050,Monowai,0,20120803,2012,8,3,20120804,2012,8,4,FALSE,-25.887,-177.188,"-177.188,-25.887",20799
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-518e,242050,Monowai,0,20090504,2009,5,4,20091216,2009,12,16,FALSE,-25.887,-177.188,"-177.188,-25.887",22197
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-518d,242050,Monowai,0,19971215,1997,12,15,19980204,1998,2,4,FALSE,-25.887,-177.188,"-177.188,-25.887",14716
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-518c,242050,Monowai,0,19990606,1999,6,6,19990611,1999,6,11,FALSE,-25.887,-177.188,"-177.188,-25.887",14717
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-518b,242050,Monowai,0,20020524,2002,5,24,20020524,2002,5,24,FALSE,-25.887,-177.188,"-177.188,-25.887",14718
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-518a,242050,Monowai,0,20021101,2002,11,1,20021124,2002,11,24,FALSE,-25.887,-177.188,"-177.188,-25.887",14719
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5189,242050,Monowai,0,20030410,2003,4,10,20040916,2004,9,16,FALSE,-25.887,-177.188,"-177.188,-25.887",14720
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5188,242050,Monowai,0,20050302,2005,3,2,20060627,2006,6,27,FALSE,-25.887,-177.188,"-177.188,-25.887",14721
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5187,242050,Monowai,0,19860616,1986,6,16,19860616,1986,6,16,FALSE,-25.887,-177.188,"-177.188,-25.887",14710
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5186,242050,Monowai,0,19880908,1988,9,8,19880908,1988,9,8,FALSE,-25.887,-177.188,"-177.188,-25.887",14711
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5185,242050,Monowai,0,19900530,1990,5,30,19910325,1991,3,25,FALSE,-25.887,-177.188,"-177.188,-25.887",14712
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5184,242050,Monowai,0,19951127,1995,11,27,19951130,1995,11,30,FALSE,-25.887,-177.188,"-177.188,-25.887",14713
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5183,242050,Monowai,0,19960920,1996,9,20,19960922,1996,9,22,FALSE,-25.887,-177.188,"-177.188,-25.887",14714
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5182,242050,Monowai,0,19970418,1997,4,18,19970421,1997,4,21,FALSE,-25.887,-177.188,"-177.188,-25.887",14715
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5181,243030,Unnamed,0,20170123,2017,1,23,20170131,2017,1,31,FALSE,-20.852,-175.55,"-175.55,-20.852",22185
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5180,243030,Unnamed,1,19990108,1999,1,8,19990114,1999,1,14,FALSE,-20.852,-175.55,"-175.55,-20.852",14729
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-517f,243040,Hunga Tonga-Hunga Ha'apai,0,19880601,1988,6,1,19880603,1988,6,3,FALSE,-20.536,-175.382,"-175.382,-20.536",14732
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-517e,243040,Hunga Tonga-Hunga Ha'apai,2,20090317,2009,3,17,20090322,2009,3,22,FALSE,-20.536,-175.382,"-175.382,-20.536",14733
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-517d,243040,Hunga Tonga-Hunga Ha'apai,2,20141219,2014,12,19,20150123,2015,1,23,FALSE,-20.536,-175.382,"-175.382,-20.536",20983
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-517c,243060,Tofua,2,19581231,1958,12,31,19600702,1960,7,2,FALSE,-19.75,-175.07,"-175.07,-19.75",14750
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-517b,243060,Tofua,1,20040319,2004,3,19,20141018,2014,10,18,FALSE,-19.75,-175.07,"-175.07,-19.75",14752
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-517a,243070,Lateiki,2,19671211,1967,12,11,19680104,1968,1,4,FALSE,-19.18,-174.87,"-174.87,-19.18",14764
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5179,243070,Lateiki,2,19790510,1979,5,10,19790721,1979,7,21,FALSE,-19.18,-174.87,"-174.87,-19.18",14765
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5178,243070,Lateiki,0,19910624,1991,6,24,,,,,FALSE,-19.18,-174.87,"-174.87,-19.18",14766
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5177,243070,Lateiki,2,19950606,1995,6,6,19950623,1995,6,23,FALSE,-19.18,-174.87,"-174.87,-19.18",14767
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5176,243070,Lateiki,1,20191013,2019,10,13,20191022,2019,10,22,FALSE,-19.18,-174.87,"-174.87,-19.18",22334
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5175,243080,Home Reef,3,19840301,1984,3,1,19840305,1984,3,5,FALSE,-18.992,-174.775,"-174.775,-18.992",14770
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5174,243080,Home Reef,2,20060807,2006,8,7,20060816,2006,8,16,FALSE,-18.992,-174.775,"-174.775,-18.992",14771
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5173,243091,Unnamed,2,20010927,2001,9,27,20010928,2001,9,28,FALSE,-18.325,-174.365,"-174.365,-18.325",14772
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5172,243102,Curacoa,3,19730711,1973,7,11,19730716,1973,7,16,FALSE,-15.62,-173.67,"-173.67,-15.62",14775
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5171,243102,Curacoa,1,19790514,1979,5,14,,,,,FALSE,-15.62,-173.67,"-173.67,-15.62",14776
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5170,243110,Niuafo'ou,0,19850321,1985,3,21,19850322,1985,3,22,FALSE,-15.6,-175.63,"-175.63,-15.6",14798
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-516f,243120,Tafu-Maka,0,20081116,2008,11,16,20081116,2008,11,16,FALSE,-15.37,-174.23,"-174.23,-15.37",14799
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-516e,243130,West Mata,0,20081116,2008,11,16,20090516,2009,5,16,FALSE,-15.1,-173.75,"-173.75,-15.1",14800
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-516d,244000,Vailulu'u,0,19730710,1973,7,10,19730710,1973,7,10,FALSE,-14.215,-169.058,"-169.058,-14.215",14801
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-516c,244000,Vailulu'u,0,19950109,1995,1,9,19950129,1995,1,29,FALSE,-14.215,-169.058,"-169.058,-14.215",14802
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-516b,244000,Vailulu'u,0,20030416,2003,4,16,,,,,FALSE,-14.215,-169.058,"-169.058,-14.215",14803
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-516a,250030,Central Bismarck Sea,0,19720108,1972,1,8,19720112,1972,1,12,FALSE,-3.03,147.78,"147.78,-3.03",14860
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5169,251002,Kadovar,2,20180105,2018,1,5,20200603,2020,6,3,TRUE,-3.608,144.588,"144.588,-3.608",22246
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5168,251010,Bam,2,19600428,1960,4,28,19600706,1960,7,6,FALSE,-3.613,144.818,"144.818,-3.613",14891
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-5167,251020,Manam,2,20140629,2014,6,29,20200514,2020,5,14,TRUE,-4.08,145.037,"145.037,-4.08",20956
